0.372,-0.001,-0.169,0.226,
0.372,0.001,-0.153,0.227,
0.373,0.004,-0.164,0.229,
0.377,0.005,-0.209,0.230,
0.381,0.006,-0.228,0.232,
0.383,0.007,-0.195,0.233,
0.386,0.009,-0.192,0.235,
0.390,0.011,-0.206,0.236,
0.393,0.014,-0.191,0.238,
0.396,0.017,-0.179,0.240,
0.399,0.019,-0.173,0.242,
0.401,0.021,-0.121,0.244,
0.404,0.023,-0.122,0.246,
0.406,0.026,-0.124,0.248,
0.407,0.028,-0.109,0.250,
0.408,0.031,-0.077,0.252,
0.409,0.034,-0.047,0.254,
0.412,0.035,-0.070,0.256,
0.413,0.036,-0.081,0.258,
0.414,0.037,-0.079,0.260,
0.416,0.039,-0.094,0.262,
0.418,0.040,-0.119,0.264,
0.420,0.041,-0.150,0.265,
0.421,0.043,-0.143,0.267,
0.421,0.046,-0.119,0.269,
0.421,0.049,-0.113,0.271,
0.421,0.051,-0.110,0.273,
0.421,0.053,-0.136,0.274,
0.421,0.055,-0.141,0.276,
0.420,0.056,-0.136,0.278,
0.419,0.058,-0.138,0.279,
0.418,0.059,-0.133,0.281,
0.416,0.061,-0.137,0.282,
0.415,0.061,-0.110,0.283,
0.415,0.061,-0.113,0.285,
0.415,0.062,-0.159,0.286,
0.414,0.063,-0.134,0.288,
0.414,0.064,-0.118,0.289,
0.413,0.066,-0.096,0.290,
0.413,0.067,-0.096,0.291,
0.413,0.068,-0.127,0.292,
0.414,0.070,-0.145,0.293,
0.415,0.072,-0.173,0.294,
0.414,0.076,-0.159,0.295,
0.413,0.079,-0.138,0.296,
0.413,0.081,-0.137,0.297,
0.412,0.083,-0.178,0.297,
0.410,0.085,-0.212,0.298,
0.407,0.087,-0.201,0.298,
0.404,0.090,-0.200,0.299,
0.402,0.093,-0.208,0.299,
0.400,0.096,-0.206,0.299,
0.399,0.099,-0.193,0.299,
0.401,0.101,-0.183,0.299,
0.404,0.102,-0.216,0.300,
0.408,0.102,-0.238,0.300,
0.411,0.103,-0.257,0.300,
0.413,0.103,-0.243,0.300,
0.416,0.103,-0.239,0.301,
0.420,0.102,-0.254,0.301,
0.423,0.100,-0.272,0.301,
0.426,0.099,-0.278,0.301,
0.428,0.097,-0.267,0.302,
0.429,0.095,-0.287,0.302,
0.430,0.094,-0.293,0.302,
0.431,0.092,-0.308,0.303,
0.431,0.092,-0.276,0.303,
0.431,0.090,-0.241,0.303,
0.432,0.088,-0.255,0.304,
0.433,0.085,-0.273,0.304,
0.433,0.082,-0.269,0.305,
0.431,0.079,-0.264,0.306,
0.429,0.077,-0.270,0.306,
0.426,0.074,-0.272,0.307,
0.423,0.073,-0.259,0.308,
0.420,0.071,-0.259,0.309,
0.417,0.069,-0.242,0.310,
0.414,0.066,-0.280,0.311,
0.411,0.063,-0.276,0.313,
0.407,0.061,-0.231,0.314,
0.403,0.058,-0.241,0.316,
0.399,0.055,-0.235,0.317,
0.395,0.052,-0.248,0.319,
0.392,0.049,-0.241,0.321,
0.390,0.046,-0.234,0.322,
0.388,0.044,-0.238,0.324,
0.386,0.042,-0.280,0.327,
0.384,0.041,-0.279,0.329,
0.383,0.040,-0.262,0.331,
0.382,0.040,-0.234,0.333,
0.381,0.040,-0.219,0.335,
0.380,0.040,-0.244,0.338,
0.379,0.041,-0.230,0.340,
0.376,0.044,-0.266,0.343,
0.373,0.047,-0.286,0.345,
0.369,0.050,-0.269,0.347,
0.365,0.054,-0.236,0.349,
0.361,0.058,-0.232,0.352,
0.357,0.061,-0.208,0.354,
0.354,0.066,-0.209,0.356,
0.351,0.071,-0.237,0.359,
0.347,0.076,-0.229,0.361,
0.344,0.081,-0.198,0.363,
0.344,0.084,-0.196,0.365,
0.345,0.087,-0.218,0.367,
0.345,0.089,-0.197,0.369,
0.345,0.092,-0.169,0.371,
0.347,0.095,-0.151,0.373,
0.349,0.099,-0.178,0.375,
0.352,0.102,-0.192,0.377,
0.354,0.104,-0.178,0.379,
0.356,0.106,-0.155,0.381,
0.357,0.107,-0.174,0.383,
0.357,0.111,-0.209,0.385,
0.357,0.114,-0.222,0.387,
0.356,0.117,-0.210,0.388,
0.356,0.119,-0.229,0.390,
0.356,0.122,-0.290,0.391,
0.357,0.125,-0.286,0.393,
0.357,0.128,-0.281,0.395,
0.357,0.130,-0.290,0.396,
0.358,0.133,-0.291,0.398,
0.358,0.135,-0.265,0.399,
0.358,0.136,-0.272,0.400,
0.358,0.138,-0.301,0.402,
0.356,0.139,-0.285,0.403,
0.355,0.141,-0.269,0.405,
0.352,0.144,-0.273,0.406,
0.350,0.146,-0.286,0.407,
0.347,0.148,-0.261,0.408,
0.346,0.149,-0.264,0.409,
0.346,0.150,-0.240,0.410,
0.346,0.150,-0.214,0.412,
0.347,0.148,-0.198,0.413,
0.347,0.146,-0.166,0.414,
0.347,0.145,-0.155,0.415,
0.347,0.142,-0.197,0.417,
0.347,0.139,-0.207,0.418,
0.346,0.136,-0.211,0.419,
0.346,0.132,-0.234,0.421,
0.346,0.130,-0.216,0.422,
0.345,0.127,-0.182,0.423,
0.344,0.124,-0.151,0.425,
0.341,0.121,-0.139,0.427,
0.339,0.118,-0.146,0.428,
0.337,0.115,-0.122,0.430,
0.336,0.112,-0.129,0.432,
0.335,0.110,-0.122,0.434,
0.333,0.107,-0.139,0.436,
0.331,0.104,-0.172,0.438,
0.328,0.104,-0.172,0.440,
0.325,0.103,-0.160,0.442,
0.323,0.103,-0.179,0.444,
0.320,0.103,-0.199,0.446,
0.317,0.103,-0.206,0.448,
0.315,0.103,-0.199,0.450,
0.314,0.104,-0.221,0.453,
0.312,0.105,-0.224,0.455,
0.310,0.107,-0.181,0.457,
0.309,0.109,-0.181,0.460,
0.306,0.112,-0.178,0.462,
0.304,0.115,-0.174,0.465,
0.301,0.119,-0.220,0.467,
0.298,0.122,-0.232,0.470,
0.294,0.124,-0.219,0.473,
0.291,0.126,-0.223,0.476,
0.289,0.128,-0.222,0.479,
0.286,0.129,-0.200,0.482,
0.283,0.130,-0.151,0.485,
0.280,0.131,-0.144,0.488,
0.277,0.132,-0.145,0.491,
0.273,0.134,-0.111,0.495,
0.270,0.136,-0.113,0.499,
0.267,0.139,-0.138,0.502,
0.264,0.143,-0.144,0.506,
0.260,0.147,-0.125,0.510,
0.256,0.150,-0.129,0.515,
0.253,0.154,-0.146,0.519,
0.249,0.157,-0.116,0.523,
0.246,0.160,-0.125,0.528,
0.242,0.163,-0.124,0.532,
0.240,0.166,-0.140,0.537,
0.238,0.169,-0.157,0.541,
0.236,0.170,-0.196,0.546,
0.235,0.170,-0.224,0.550,
0.233,0.171,-0.206,0.555,
0.231,0.171,-0.188,0.559,
0.231,0.170,-0.207,0.564,
0.232,0.169,-0.231,0.569,
0.233,0.167,-0.235,0.573,
0.234,0.166,-0.224,0.577,
0.234,0.166,-0.199,0.581,
0.233,0.167,-0.167,0.585,
0.234,0.169,-0.162,0.589,
0.236,0.172,-0.155,0.593,
0.239,0.174,-0.166,0.597,
0.241,0.178,-0.155,0.601,
0.244,0.181,-0.163,0.604,
0.246,0.185,-0.159,0.608,
0.249,0.189,-0.166,0.611,
0.250,0.193,-0.132,0.614,
0.253,0.196,-0.143,0.618,
0.254,0.198,-0.139,0.621,
0.253,0.199,-0.146,0.624,
0.253,0.200,-0.147,0.627,
0.253,0.201,-0.163,0.630,
0.254,0.202,-0.183,0.632,
0.256,0.201,-0.202,0.635,
0.257,0.200,-0.220,0.637,
0.257,0.198,-0.233,0.639,
0.257,0.195,-0.245,0.641,
0.258,0.193,-0.255,0.642,
0.260,0.190,-0.297,0.644,
0.263,0.191,-0.283,0.645,
0.266,0.193,-0.236,0.646,
0.270,0.194,-0.237,0.646,
0.274,0.195,-0.249,0.647,
0.276,0.196,-0.247,0.647,
0.278,0.197,-0.272,0.647,
0.278,0.198,-0.298,0.647,
0.277,0.201,-0.277,0.647,
0.276,0.205,-0.245,0.647,
0.274,0.208,-0.242,0.647,
0.271,0.206,-0.271,0.647,
0.267,0.205,-0.264,0.647,
0.263,0.203,-0.245,0.647,
0.259,0.201,-0.240,0.646,
0.256,0.198,-0.251,0.646,
0.253,0.195,-0.272,0.646,
0.250,0.190,-0.296,0.646,
0.246,0.188,-0.275,0.646,
0.242,0.184,-0.272,0.645,
0.237,0.182,-0.217,0.645,
0.233,0.180,-0.212,0.646,
0.230,0.177,-0.238,0.646,
0.226,0.175,-0.217,0.646,
0.223,0.174,-0.206,0.647,
0.218,0.172,-0.214,0.648,
0.215,0.169,-0.235,0.649,
0.211,0.168,-0.235,0.650,
0.209,0.167,-0.231,0.652,
0.207,0.168,-0.207,0.653,
0.206,0.166,-0.242,0.655,
0.204,0.164,-0.265,0.658,
0.200,0.162,-0.239,0.660,
0.197,0.160,-0.244,0.663,
0.193,0.158,-0.216,0.666,
0.191,0.155,-0.213,0.669,
0.190,0.152,-0.226,0.672,
0.188,0.149,-0.214,0.675,
0.186,0.146,-0.212,0.679,
0.185,0.143,-0.215,0.683,
0.185,0.141,-0.211,0.687,
0.186,0.138,-0.219,0.691,
0.187,0.136,-0.222,0.695,
0.188,0.135,-0.219,0.700,
0.189,0.134,-0.216,0.704,
0.189,0.135,-0.199,0.709,
0.188,0.135,-0.180,0.713,
0.189,0.136,-0.193,0.718,
0.189,0.136,-0.199,0.722,
0.188,0.138,-0.188,0.727,
0.188,0.141,-0.207,0.732,
0.187,0.143,-0.218,0.736,
0.186,0.145,-0.194,0.741,
0.186,0.147,-0.201,0.745,
0.186,0.150,-0.177,0.750,
0.187,0.152,-0.199,0.755,
0.190,0.154,-0.246,0.760,
0.193,0.156,-0.271,0.764,
0.195,0.157,-0.294,0.769,
0.197,0.159,-0.288,0.774,
0.198,0.160,-0.271,0.778,
0.200,0.161,-0.256,0.783,
0.203,0.160,-0.289,0.788,
0.205,0.160,-0.270,0.793,
0.207,0.161,-0.256,0.798,
0.210,0.161,-0.251,0.803,
0.213,0.161,-0.257,0.808,
0.216,0.161,-0.261,0.813,
0.218,0.161,-0.239,0.818,
0.220,0.161,-0.239,0.823,
0.224,0.160,-0.262,0.828,
0.228,0.162,-0.241,0.834,
0.232,0.164,-0.239,0.839,
0.236,0.167,-0.221,0.845,
0.238,0.169,-0.182,0.851,
0.241,0.170,-0.167,0.857,
0.244,0.170,-0.144,0.863,
0.247,0.170,-0.123,0.869,
0.251,0.170,-0.128,0.874,
0.256,0.170,-0.138,0.880,
0.261,0.170,-0.139,0.886,
0.264,0.171,-0.138,0.892,
0.267,0.172,-0.150,0.898,
0.270,0.174,-0.150,0.903,
0.271,0.176,-0.132,0.909,
0.271,0.178,-0.088,0.915,
0.271,0.181,-0.072,0.920,
0.271,0.184,-0.078,0.926,
0.272,0.187,-0.123,0.931,
0.273,0.190,-0.132,0.936,
0.273,0.193,-0.119,0.942,
0.273,0.196,-0.124,0.947,
0.273,0.198,-0.140,0.952,
0.273,0.201,-0.193,0.958,
0.272,0.205,-0.175,0.963,
0.271,0.209,-0.149,0.968,
0.270,0.212,-0.162,0.973,
0.269,0.215,-0.200,0.979,
0.269,0.218,-0.188,0.984,
0.268,0.220,-0.171,0.989,
0.266,0.221,-0.180,0.994,
0.262,0.221,-0.166,0.999,
0.258,0.221,-0.153,1.004,
0.253,0.221,-0.158,1.009,
0.249,0.219,-0.198,1.015,
0.246,0.220,-0.198,1.020,
0.244,0.221,-0.192,1.026,
0.242,0.222,-0.188,1.031,
0.241,0.224,-0.201,1.036,
0.240,0.227,-0.202,1.042,
0.240,0.230,-0.186,1.047,
0.240,0.234,-0.140,1.052,
0.241,0.238,-0.105,1.057,
0.241,0.242,-0.084,1.062,
0.242,0.245,-0.095,1.068,
0.244,0.248,-0.095,1.073,
0.244,0.250,-0.062,1.078,
0.245,0.251,-0.064,1.082,
0.246,0.252,-0.054,1.087,
0.246,0.252,-0.042,1.091,
0.246,0.252,-0.035,1.096,
0.246,0.251,-0.059,1.100,
0.245,0.250,-0.048,1.104,
0.244,0.249,-0.077,1.108,
0.242,0.247,-0.083,1.112,
0.240,0.245,-0.068,1.116,
0.238,0.243,-0.033,1.119,
0.236,0.239,-0.041,1.123,
0.234,0.233,-0.098,1.127,
0.231,0.228,-0.128,1.130,
0.229,0.223,-0.171,1.134,
0.226,0.221,-0.182,1.137,
0.223,0.219,-0.179,1.140,
0.220,0.217,-0.171,1.144,
0.217,0.214,-0.185,1.147,
0.214,0.211,-0.185,1.150,
0.211,0.209,-0.170,1.154,
0.208,0.207,-0.155,1.157,
0.206,0.205,-0.169,1.160,
0.205,0.204,-0.183,1.164,
0.205,0.202,-0.192,1.167,
0.206,0.201,-0.193,1.171,
0.208,0.200,-0.185,1.174,
0.211,0.198,-0.205,1.178,
0.214,0.196,-0.223,1.182,
0.216,0.194,-0.229,1.185,
0.217,0.192,-0.220,1.189,
0.219,0.189,-0.216,1.193,
0.221,0.188,-0.188,1.197,
0.223,0.188,-0.177,1.201,
0.224,0.187,-0.152,1.206,
0.224,0.188,-0.115,1.210,
0.224,0.188,-0.075,1.215,
0.224,0.188,-0.047,1.219,
0.224,0.187,-0.058,1.224,
0.225,0.186,-0.080,1.228,
0.224,0.186,-0.085,1.233,
0.223,0.186,-0.095,1.237,
0.222,0.186,-0.109,1.242,
0.220,0.187,-0.133,1.246,
0.219,0.188,-0.096,1.250,
0.218,0.189,-0.117,1.255,
0.218,0.191,-0.142,1.259,
0.218,0.192,-0.173,1.263,
0.217,0.194,-0.183,1.268,
0.215,0.197,-0.199,1.272,
0.214,0.199,-0.196,1.276,
0.213,0.202,-0.159,1.281,
0.213,0.206,-0.132,1.285,
0.214,0.209,-0.120,1.290,
0.215,0.212,-0.125,1.294,
0.216,0.216,-0.103,1.298,
0.219,0.220,-0.105,1.303,
0.221,0.224,-0.089,1.307,
0.222,0.229,-0.046,1.311,
0.223,0.232,-0.035,1.316,
0.224,0.235,-0.029,1.320,
0.224,0.237,-0.028,1.324,
0.224,0.237,-0.068,1.328,
0.224,0.237,-0.096,1.332,
0.223,0.237,-0.115,1.336,
0.221,0.238,-0.104,1.339,
0.219,0.239,-0.083,1.343,
0.217,0.240,-0.064,1.346,
0.215,0.240,-0.063,1.350,
0.212,0.238,-0.065,1.354,
0.210,0.235,-0.085,1.357,
0.208,0.234,-0.080,1.361,
0.207,0.232,-0.097,1.364,
0.205,0.233,-0.053,1.368,
0.204,0.232,-0.038,1.372,
0.203,0.230,-0.029,1.375,
0.202,0.226,-0.053,1.379,
0.201,0.221,-0.081,1.383,
0.199,0.216,-0.111,1.386,
0.199,0.212,-0.127,1.390,
0.197,0.210,-0.095,1.393,
0.195,0.209,-0.043,1.396,
0.194,0.207,-0.019,1.400,
0.194,0.205,-0.016,1.404,
0.194,0.202,-0.009,1.407,
0.192,0.200,-0.010,1.411,
0.190,0.197,-0.014,1.415,
0.187,0.194,-0.002,1.419,
0.185,0.189,-0.035,1.422,
0.183,0.187,-0.037,1.426,
0.181,0.184,-0.047,1.430,
0.180,0.181,-0.063,1.434,
0.181,0.177,-0.096,1.438,
0.183,0.173,-0.159,1.442,
0.185,0.168,-0.237,1.445,
0.187,0.164,-0.267,1.449,
0.188,0.163,-0.263,1.454,
0.190,0.162,-0.228,1.458,
0.193,0.159,-0.254,1.462,
0.197,0.155,-0.282,1.466,
0.198,0.154,-0.247,1.470,
0.199,0.153,-0.190,1.475,
0.201,0.151,-0.161,1.479,
0.203,0.148,-0.137,1.484,
0.204,0.146,-0.106,1.488,
0.206,0.143,-0.089,1.493,
0.208,0.141,-0.089,1.498,
0.212,0.138,-0.109,1.502,
0.215,0.135,-0.132,1.507,
0.217,0.132,-0.138,1.512,
0.218,0.130,-0.131,1.516,
0.219,0.128,-0.138,1.521,
0.221,0.128,-0.133,1.525,
0.224,0.127,-0.162,1.530,
0.227,0.125,-0.210,1.534,
0.231,0.124,-0.233,1.539,
0.233,0.124,-0.211,1.543,
0.235,0.125,-0.187,1.548,
0.238,0.125,-0.185,1.552,
0.241,0.125,-0.188,1.556,
0.243,0.127,-0.169,1.561,
0.243,0.130,-0.110,1.565,
0.245,0.133,-0.079,1.569,
0.246,0.135,-0.069,1.573,
0.248,0.137,-0.089,1.577,
0.250,0.140,-0.101,1.582,
0.253,0.142,-0.106,1.586,
0.256,0.146,-0.100,1.590,
0.259,0.149,-0.107,1.593,
0.262,0.152,-0.134,1.597,
0.264,0.157,-0.142,1.601,
0.267,0.161,-0.151,1.604,
0.269,0.165,-0.133,1.608,
0.272,0.169,-0.135,1.611,
0.275,0.172,-0.138,1.614,
0.278,0.176,-0.128,1.618,
0.282,0.179,-0.122,1.621,
0.286,0.182,-0.129,1.624,
0.290,0.183,-0.147,1.627,
0.293,0.183,-0.159,1.630,
0.295,0.182,-0.164,1.634,
0.301,0.180,-0.173,1.637,
0.301,0.179,-0.174,1.640,
0.304,0.177,-0.163,1.643,
0.307,0.172,-0.186,1.645,
0.308,0.169,-0.177,1.648,
0.308,0.166,-0.170,1.651,
0.309,0.160,-0.185,1.654,
0.308,0.158,-0.166,1.656,
0.308,0.156,-0.139,1.659,
0.309,0.152,-0.143,1.662,
0.311,0.145,-0.189,1.665,
0.313,0.141,-0.193,1.668,
0.314,0.138,-0.171,1.670,
0.314,0.133,-0.169,1.673,
0.314,0.129,-0.154,1.676,
0.314,0.126,-0.127,1.679,
0.314,0.118,-0.151,1.682,
0.314,0.110,-0.183,1.685,
0.313,0.106,-0.145,1.688,
0.311,0.102,-0.130,1.690,
0.310,0.096,-0.133,1.693,
0.309,0.093,-0.118,1.696,
0.308,0.089,-0.114,1.699,
0.307,0.084,-0.123,1.702,
0.304,0.081,-0.098,1.705,
0.302,0.076,-0.124,1.708,
0.300,0.071,-0.144,1.711,
0.299,0.069,-0.136,1.715,
0.299,0.067,-0.121,1.718,
0.299,0.065,-0.110,1.721,
0.300,0.063,-0.109,1.725,
0.301,0.063,-0.086,1.728,
0.303,0.059,-0.127,1.732,
0.305,0.057,-0.146,1.736,
0.307,0.057,-0.133,1.739,
0.309,0.056,-0.140,1.743,
0.311,0.054,-0.159,1.747,
0.312,0.053,-0.170,1.752,
0.313,0.054,-0.164,1.756,
0.315,0.054,-0.168,1.761,
0.316,0.056,-0.125,1.765,
0.319,0.055,-0.134,1.770,
0.322,0.053,-0.154,1.775,
0.324,0.052,-0.144,1.780,
0.325,0.052,-0.100,1.785,
0.326,0.050,-0.081,1.790,
0.328,0.046,-0.101,1.795,
0.328,0.043,-0.083,1.800,
0.329,0.040,-0.085,1.806,
0.329,0.038,-0.067,1.811,
0.329,0.034,-0.092,1.816,
0.328,0.032,-0.071,1.821,
0.326,0.031,-0.046,1.826,
0.325,0.029,-0.040,1.831,
0.325,0.027,-0.043,1.836,
0.325,0.025,-0.033,1.841,
0.324,0.026,0.021,1.847,
0.323,0.024,0.029,1.852,
0.322,0.022,0.019,1.857,
0.321,0.021,0.026,1.863,
0.322,0.019,-0.001,1.868,
0.322,0.018,-0.002,1.873,
0.322,0.018,-0.019,1.877,
0.323,0.019,-0.016,1.882,
0.323,0.021,-0.019,1.886,
0.324,0.024,-0.031,1.890,
0.326,0.027,-0.040,1.894,
0.328,0.032,-0.035,1.898,
0.332,0.036,-0.045,1.902,
0.335,0.039,-0.066,1.905,
0.338,0.043,-0.077,1.908,
0.341,0.046,-0.112,1.911,
0.343,0.049,-0.131,1.914,
0.344,0.053,-0.135,1.917,
0.343,0.059,-0.109,1.919,
0.342,0.065,-0.096,1.922,
0.342,0.071,-0.090,1.924,
0.341,0.077,-0.109,1.926,
0.340,0.083,-0.124,1.928,
0.339,0.089,-0.117,1.930,
0.338,0.095,-0.128,1.932,
0.337,0.100,-0.155,1.933,
0.336,0.105,-0.186,1.935,
0.335,0.110,-0.195,1.936,
0.334,0.115,-0.175,1.938,
0.334,0.119,-0.142,1.939,
0.335,0.122,-0.146,1.941,
0.336,0.124,-0.149,1.942,
0.337,0.125,-0.125,1.943,
0.338,0.126,-0.116,1.945,
0.339,0.125,-0.119,1.946,
0.340,0.126,-0.097,1.947,
0.341,0.127,-0.071,1.949,
0.341,0.127,-0.070,1.950,
0.340,0.127,-0.090,1.952,
0.340,0.128,-0.077,1.954,
0.340,0.128,-0.087,1.956,
0.341,0.128,-0.086,1.958,
0.342,0.127,-0.097,1.960,
0.344,0.127,-0.089,1.963,
0.345,0.127,-0.084,1.965,
0.347,0.127,-0.070,1.968,
0.350,0.127,-0.066,1.970,
0.353,0.124,-0.101,1.973,
0.357,0.118,-0.154,1.976,
0.360,0.115,-0.149,1.979,
0.363,0.113,-0.139,1.982,
0.367,0.109,-0.143,1.984,
0.372,0.105,-0.167,1.987,
0.377,0.100,-0.207,1.990,
0.382,0.098,-0.211,1.993,
0.386,0.098,-0.172,1.995,
0.389,0.099,-0.131,1.998,
0.392,0.099,-0.103,2.001,
0.394,0.098,-0.105,2.003,
0.397,0.095,-0.120,2.006,
0.401,0.093,-0.145,2.009,
0.404,0.090,-0.163,2.011,
0.407,0.088,-0.160,2.014,
0.410,0.086,-0.147,2.016,
0.412,0.086,-0.111,2.019,
0.413,0.086,-0.070,2.021,
0.415,0.083,-0.068,2.024,
0.415,0.081,-0.072,2.026,
0.414,0.078,-0.062,2.028,
0.412,0.076,-0.032,2.030,
0.410,0.074,0.012,2.032,
0.409,0.070,0.025,2.034,
0.408,0.064,0.002,2.036,
0.407,0.058,-0.025,2.038,
0.406,0.052,-0.058,2.040,
0.403,0.047,-0.059,2.042,
0.399,0.042,-0.078,2.043,
0.396,0.036,-0.084,2.045,
0.392,0.030,-0.108,2.047,
0.388,0.026,-0.108,2.048,
0.384,0.023,-0.094,2.050,
0.381,0.021,-0.071,2.051,
0.377,0.015,-0.093,2.053,
0.374,0.011,-0.089,2.054,
0.372,0.009,-0.087,2.056,
0.370,0.008,-0.068,2.057,
0.369,0.005,-0.070,2.058,
0.368,0.004,-0.049,2.059,
0.367,-0.001,-0.076,2.059,
0.367,-0.006,-0.116,2.060,
0.368,-0.009,-0.135,2.061,
0.368,-0.008,-0.099,2.061,
0.368,-0.007,-0.072,2.061,
0.367,-0.007,-0.045,2.061,
0.367,-0.009,-0.076,2.061,
0.367,-0.010,-0.108,2.061,
0.368,-0.010,-0.133,2.061,
0.367,-0.010,-0.146,2.061,
0.366,-0.007,-0.117,2.061,
0.364,-0.004,-0.111,2.061,
0.364,-0.002,-0.106,2.061,
0.365,0.001,-0.116,2.062,
0.366,0.005,-0.104,2.062,
0.367,0.007,-0.108,2.063,
0.367,0.010,-0.108,2.064,
0.368,0.012,-0.107,2.065,
0.368,0.014,-0.114,2.066,
0.368,0.017,-0.098,2.067,
0.368,0.017,-0.114,2.069,
0.367,0.018,-0.131,2.071,
0.366,0.018,-0.162,2.073,
0.365,0.021,-0.132,2.075,
0.364,0.024,-0.114,2.077,
0.363,0.026,-0.112,2.079,
0.362,0.029,-0.076,2.081,
0.360,0.033,-0.036,2.083,
0.360,0.034,-0.035,2.086,
0.361,0.034,-0.053,2.088,
0.361,0.034,-0.075,2.090,
0.361,0.034,-0.088,2.093,
0.360,0.035,-0.079,2.095,
0.358,0.036,-0.082,2.098,
0.355,0.038,-0.052,2.100,
0.351,0.037,-0.057,2.103,
0.348,0.034,-0.093,2.106,
0.344,0.030,-0.143,2.109,
0.341,0.029,-0.135,2.112,
0.337,0.027,-0.122,2.114,
0.335,0.025,-0.108,2.117,
0.334,0.019,-0.152,2.121,
0.332,0.015,-0.148,2.124,
0.331,0.014,-0.111,2.127,
0.329,0.012,-0.094,2.130,
0.326,0.007,-0.105,2.133,
0.324,0.003,-0.097,2.136,
0.322,-0.002,-0.093,2.140,
0.320,-0.006,-0.084,2.143,
0.317,-0.012,-0.083,2.146,
0.315,-0.018,-0.086,2.149,
0.314,-0.022,-0.067,2.152,
0.313,-0.025,-0.041,2.155,
0.312,-0.028,-0.030,2.159,
0.312,-0.032,-0.028,2.162,
0.313,-0.038,-0.061,2.165,
0.314,-0.043,-0.082,2.168,
0.314,-0.047,-0.069,2.172,
0.315,-0.049,-0.050,2.175,
0.316,-0.050,-0.010,2.178,
0.317,-0.053,-0.018,2.182,
0.318,-0.056,-0.018,2.185,
0.320,-0.060,-0.055,2.188,
0.321,-0.064,-0.081,2.191,
0.323,-0.067,-0.114,2.195,
0.324,-0.067,-0.108,2.198,
0.325,-0.068,-0.109,2.200,
0.327,-0.069,-0.109,2.203,
0.329,-0.069,-0.104,2.206,
0.330,-0.070,-0.098,2.209,
0.333,-0.072,-0.154,2.211,
0.335,-0.073,-0.175,2.213,
0.336,-0.071,-0.138,2.216,
0.338,-0.070,-0.120,2.218,
0.339,-0.068,-0.093,2.220,
0.340,-0.067,-0.085,2.221,
0.340,-0.065,-0.103,2.223,
0.341,-0.063,-0.129,2.224,
0.342,-0.061,-0.153,2.225,
0.344,-0.059,-0.177,2.226,
0.346,-0.056,-0.175,2.227,
0.349,-0.052,-0.183,2.228,
0.354,-0.048,-0.191,2.228,
0.358,-0.044,-0.198,2.228,
0.362,-0.040,-0.204,2.228,
0.366,-0.035,-0.197,2.228,
0.369,-0.029,-0.185,2.228,
0.372,-0.022,-0.154,2.228,
0.374,-0.014,-0.112,2.227,
0.376,-0.006,-0.107,2.227,
0.377,0.002,-0.096,2.226,
0.378,0.010,-0.066,2.225,
0.378,0.017,-0.040,2.224,
0.380,0.024,-0.032,2.223,
0.383,0.030,-0.069,2.222,
0.384,0.035,-0.068,2.222,
0.386,0.040,-0.086,2.221,
0.389,0.043,-0.109,2.220,
0.391,0.045,-0.125,2.220,
0.391,0.050,-0.084,2.219,
0.393,0.052,-0.070,2.219,
0.395,0.054,-0.052,2.218,
0.398,0.054,-0.071,2.218,
0.400,0.055,-0.056,2.218,
0.402,0.057,-0.022,2.217,
0.403,0.060,0.022,2.217,
0.406,0.059,0.018,2.217,
0.407,0.060,0.046,2.217,
0.407,0.060,0.050,2.217,
0.408,0.060,0.052,2.217,
0.410,0.060,0.028,2.217,
0.413,0.059,0.008,2.218,
0.415,0.058,-0.015,2.219,
0.418,0.055,-0.063,2.219,
0.420,0.054,-0.081,2.220,
0.421,0.054,-0.063,2.221,
0.422,0.054,-0.048,2.222,
0.422,0.055,-0.021,2.222,
0.423,0.055,-0.014,2.223,
0.423,0.055,-0.000,2.224,
0.422,0.055,0.006,2.225,
0.422,0.056,0.022,2.225,
0.422,0.055,0.020,2.226,
0.422,0.055,0.018,2.228,
0.422,0.054,0.003,2.229,
0.421,0.051,-0.027,2.230,
0.419,0.047,-0.064,2.231,
0.417,0.044,-0.085,2.232,
0.414,0.041,-0.096,2.234,
0.412,0.038,-0.093,2.235,
0.410,0.037,-0.078,2.236,
0.408,0.036,-0.057,2.238,
0.407,0.034,-0.047,2.239,
0.406,0.032,-0.043,2.241,
0.405,0.031,-0.041,2.242,
0.405,0.029,-0.030,2.244,
0.404,0.027,-0.037,2.245,
0.403,0.026,-0.041,2.246,
0.402,0.021,-0.085,2.247,
0.400,0.018,-0.094,2.249,
0.400,0.015,-0.096,2.250,
0.400,0.012,-0.095,2.252,
0.399,0.010,-0.080,2.253,
0.399,0.008,-0.059,2.255,
0.399,0.006,-0.061,2.256,
0.399,0.005,-0.049,2.258,
0.399,0.003,-0.044,2.259,
0.399,0.001,-0.045,2.260,
0.399,-0.001,-0.033,2.262,
0.400,-0.005,-0.056,2.264,
0.399,-0.009,-0.077,2.265,
0.397,-0.013,-0.110,2.267,
0.396,-0.016,-0.136,2.269,
0.394,-0.019,-0.151,2.270,
0.393,-0.021,-0.164,2.272,
0.392,-0.022,-0.156,2.273,
0.390,-0.021,-0.115,2.275,
0.389,-0.020,-0.088,2.276,
0.388,-0.022,-0.098,2.278,
0.387,-0.022,-0.088,2.279,
0.385,-0.025,-0.094,2.281,
